datetime,coal,wind,hydro,solar,other,nuclear,gas,oil,year,month,month_date,weekday,hour,date,unit
2018-07-02 07:00:00,129116,17184.0,32243.0,14262.0,10944.0,81230.0,166424.0,5228.0,2018,7,07-02,Monday,7,2018-07-02,Mwh
2018-07-02 08:00:00,131324,16972.0,36127.0,16159.0,10875.0,81061.0,173188.0,5544.0,2018,7,07-02,Monday,8,2018-07-02,Mwh
2018-07-02 09:00:00,132859,17224.0,39484.0,16792.0,10917.0,80995.0,177347.0,5668.0,2018,7,07-02,Monday,9,2018-07-02,Mwh
2018-07-02 10:00:00,134420,16603.0,42045.0,16746.0,10865.0,80945.0,180596.0,5932.0,2018,7,07-02,Monday,10,2018-07-02,Mwh
2018-07-02 11:00:00,135801,15871.0,42345.0,16170.0,10873.0,81041.0,182493.0,5986.0,2018,7,07-02,Monday,11,2018-07-02,Mwh
2018-07-02 12:00:00,136844,14752.0,40297.0,14969.0,10773.0,81156.0,181878.0,6012.0,2018,7,07-02,Monday,12,2018-07-02,Mwh
2018-07-02 13:00:00,137168,14050.0,35700.0,13755.0,10632.0,81249.0,179194.0,5979.0,2018,7,07-02,Monday,13,2018-07-02,Mwh
2018-07-02 14:00:00,137230,13807.0,31702.0,12828.0,10746.0,81307.0,175457.0,5627.0,2018,7,07-02,Monday,14,2018-07-02,Mwh
2018-07-02 15:00:00,135683,13534.0,30003.0,11999.0,10073.0,81199.0,170136.0,4979.0,2018,7,07-02,Monday,15,2018-07-02,Mwh
2018-07-02 16:00:00,132181,14816.0,29710.0,10756.0,9373.0,81157.0,160596.0,4578.0,2018,7,07-02,Monday,16,2018-07-02,Mwh
2018-07-02 17:00:00,124106,16734.0,30549.0,7861.0,8688.0,81270.0,145693.0,3577.0,2018,7,07-02,Monday,17,2018-07-02,Mwh
2018-07-02 18:00:00,114441,17797.0,29835.0,3115.0,8457.0,81447.0,133728.0,3351.0,2018,7,07-02,Monday,18,2018-07-02,Mwh
2018-07-02 19:00:00,106534,18004.0,27703.0,720.0,8068.0,81534.0,127463.0,3761.0,2018,7,07-02,Monday,19,2018-07-02,Mwh
2018-07-02 20:00:00,112410,27135.0,25947.0,699.0,7891.0,86688.0,141349.0,3741.0,2018,7,07-02,Monday,20,2018-07-02,Mwh
2018-07-02 21:00:00,108196,24949.0,24255.0,266.0,7792.0,86684.0,134331.0,3689.0,2018,7,07-02,Monday,21,2018-07-02,Mwh
2018-07-02 22:00:00,106201,23409.0,22876.0,252.0,7565.0,86758.0,132129.0,3611.0,2018,7,07-02,Monday,22,2018-07-02,Mwh
2018-07-02 23:00:00,107669,22471.0,21711.0,232.0,7792.0,86854.0,133683.0,3642.0,2018,7,07-02,Monday,23,2018-07-02,Mwh
2018-07-03 00:00:00,111537,22340.0,21809.0,276.0,7821.0,86983.0,137088.0,3854.0,2018,7,07-03,Tuesday,0,2018-07-03,Mwh
2018-07-03 01:00:00,119127,21432.0,21532.0,1024.0,8616.0,87078.0,145614.0,4087.0,2018,7,07-03,Tuesday,1,2018-07-03,Mwh
2018-07-03 02:00:00,127179,19810.0,22231.0,2013.0,9065.0,87059.0,157369.0,4349.0,2018,7,07-03,Tuesday,2,2018-07-03,Mwh
2018-07-03 03:00:00,135977,17953.0,23633.0,3296.0,10460.0,87074.0,172744.0,4652.0,2018,7,07-03,Tuesday,3,2018-07-03,Mwh
2018-07-03 04:00:00,141536,15671.0,27473.0,4651.0,10562.0,86984.0,187429.0,6204.0,2018,7,07-03,Tuesday,4,2018-07-03,Mwh
2018-07-03 05:00:00,145432,15608.0,32117.0,6503.0,11484.0,86919.0,204708.0,7193.0,2018,7,07-03,Tuesday,5,2018-07-03,Mwh
2018-07-03 06:00:00,150007,15507.0,34388.0,11297.0,11966.0,86823.0,216722.0,7913.0,2018,7,07-03,Tuesday,6,2018-07-03,Mwh
2018-07-03 07:00:00,153121,15598.0,35979.0,15541.0,12151.0,86669.0,226146.0,8213.0,2018,7,07-03,Tuesday,7,2018-07-03,Mwh
2018-07-03 08:00:00,155673,16625.0,38874.0,17264.0,11830.0,86597.0,233951.0,8179.0,2018,7,07-03,Tuesday,8,2018-07-03,Mwh
2018-07-03 09:00:00,157020,17873.0,42397.0,17912.0,11968.0,86569.0,239526.0,8304.0,2018,7,07-03,Tuesday,9,2018-07-03,Mwh
2018-07-03 10:00:00,158077,19553.0,43059.0,17781.0,11913.0,86511.0,243995.0,8300.0,2018,7,07-03,Tuesday,10,2018-07-03,Mwh
2018-07-03 11:00:00,159155,21312.0,43742.0,16824.0,11823.0,86470.0,245368.0,8050.0,2018,7,07-03,Tuesday,11,2018-07-03,Mwh
2018-07-03 12:00:00,159050,23013.0,41584.0,15463.0,11787.0,86224.0,243318.0,7751.0,2018,7,07-03,Tuesday,12,2018-07-03,Mwh
2018-07-03 13:00:00,159252,24333.0,37569.0,14027.0,11774.0,85992.0,237908.0,7266.0,2018,7,07-03,Tuesday,13,2018-07-03,Mwh
2018-07-03 14:00:00,158584,25738.0,33119.0,13076.0,11458.0,85927.0,230464.0,6929.0,2018,7,07-03,Tuesday,14,2018-07-03,Mwh
2018-07-03 15:00:00,156659,26731.0,31083.0,11980.0,10261.0,86084.0,218045.0,5904.0,2018,7,07-03,Tuesday,15,2018-07-03,Mwh
2018-07-03 16:00:00,152267,27919.0,29261.0,10530.0,9675.0,86235.0,202304.0,5232.0,2018,7,07-03,Tuesday,16,2018-07-03,Mwh
2018-07-03 17:00:00,144547,30731.0,28518.0,7742.0,8684.0,86401.0,180658.0,4365.0,2018,7,07-03,Tuesday,17,2018-07-03,Mwh
2018-07-03 18:00:00,133955,32973.0,28367.0,2852.0,8395.0,86511.0,166419.0,4084.0,2018,7,07-03,Tuesday,18,2018-07-03,Mwh
2018-07-03 19:00:00,120844,33535.0,27435.0,361.0,7694.0,86712.0,155753.0,3918.0,2018,7,07-03,Tuesday,19,2018-07-03,Mwh
2018-07-03 20:00:00,111670,31669.0,27946.0,349.0,7403.0,86678.0,146714.0,3644.0,2018,7,07-03,Tuesday,20,2018-07-03,Mwh
2018-07-03 21:00:00,108425,28051.0,25135.0,291.0,7249.0,86842.0,139937.0,3450.0,2018,7,07-03,Tuesday,21,2018-07-03,Mwh
2018-07-03 22:00:00,107769,25106.0,22982.0,285.0,7323.0,86989.0,134724.0,3350.0,2018,7,07-03,Tuesday,22,2018-07-03,Mwh
2018-07-03 23:00:00,109935,23423.0,21795.0,317.0,7750.0,87318.0,134814.0,3420.0,2018,7,07-03,Tuesday,23,2018-07-03,Mwh
2018-07-04 00:00:00,115077,22283.0,19953.0,324.0,7884.0,87551.0,140205.0,3733.0,2018,7,07-04,Wednesday,0,2018-07-04,Mwh
2018-07-04 01:00:00,120698,20956.0,20747.0,806.0,7869.0,87489.0,147394.0,4082.0,2018,7,07-04,Wednesday,1,2018-07-04,Mwh
2018-07-04 02:00:00,127822,19466.0,22248.0,1695.0,8361.0,87547.0,157820.0,4176.0,2018,7,07-04,Wednesday,2,2018-07-04,Mwh
2018-07-04 03:00:00,136852,18104.0,24138.0,2911.0,8511.0,87464.0,171876.0,4896.0,2018,7,07-04,Wednesday,3,2018-07-04,Mwh
2018-07-04 04:00:00,143905,16783.0,27310.0,4184.0,8567.0,87171.0,187483.0,5705.0,2018,7,07-04,Wednesday,4,2018-07-04,Mwh
2018-07-04 05:00:00,149921,16870.0,31068.0,6371.0,8804.0,86004.0,203813.0,6493.0,2018,7,07-04,Wednesday,5,2018-07-04,Mwh
2018-07-04 06:00:00,152833,16783.0,34231.0,10925.0,8806.0,85978.0,219285.0,6908.0,2018,7,07-04,Wednesday,6,2018-07-04,Mwh
2018-07-04 07:00:00,155212,17337.0,36807.0,15706.0,8771.0,85908.0,229853.0,7233.0,2018,7,07-04,Wednesday,7,2018-07-04,Mwh
2018-07-04 08:00:00,156468,17193.0,39224.0,17666.0,8922.0,85917.0,236791.0,7855.0,2018,7,07-04,Wednesday,8,2018-07-04,Mwh
2018-07-04 09:00:00,157426,17131.0,41289.0,18280.0,8673.0,85936.0,244379.0,7991.0,2018,7,07-04,Wednesday,9,2018-07-04,Mwh
2018-07-04 10:00:00,157526,16660.0,42783.0,17843.0,8666.0,85856.0,247522.0,8174.0,2018,7,07-04,Wednesday,10,2018-07-04,Mwh
2018-07-04 11:00:00,157648,17118.0,43338.0,17272.0,8703.0,85861.0,244551.0,8099.0,2018,7,07-04,Wednesday,11,2018-07-04,Mwh
2018-07-04 12:00:00,158719,18171.0,39998.0,16182.0,8619.0,85862.0,241400.0,7792.0,2018,7,07-04,Wednesday,12,2018-07-04,Mwh
2018-07-04 13:00:00,158035,18444.0,36479.0,14852.0,8623.0,85966.0,234168.0,6997.0,2018,7,07-04,Wednesday,13,2018-07-04,Mwh
2018-07-04 14:00:00,158249,18488.0,32541.0,13581.0,8620.0,85969.0,226076.0,6315.0,2018,7,07-04,Wednesday,14,2018-07-04,Mwh
2018-07-04 15:00:00,155208,19058.0,30881.0,12372.0,8480.0,86008.0,212847.0,5776.0,2018,7,07-04,Wednesday,15,2018-07-04,Mwh
2018-07-04 16:00:00,150092,20446.0,30078.0,10751.0,8429.0,86075.0,198710.0,5597.0,2018,7,07-04,Wednesday,16,2018-07-04,Mwh
2018-07-04 17:00:00,143992,23190.0,30898.0,7701.0,8283.0,85951.0,180734.0,5158.0,2018,7,07-04,Wednesday,17,2018-07-04,Mwh
2018-07-04 18:00:00,136078,25664.0,30477.0,2609.0,8225.0,86004.0,162525.0,4382.0,2018,7,07-04,Wednesday,18,2018-07-04,Mwh
2018-07-04 19:00:00,126432,26201.0,29012.0,111.0,7676.0,86010.0,151054.0,4197.0,2018,7,07-04,Wednesday,19,2018-07-04,Mwh
2018-07-04 20:00:00,117345,26900.0,27410.0,98.0,7345.0,85803.0,140137.0,3957.0,2018,7,07-04,Wednesday,20,2018-07-04,Mwh
2018-07-04 21:00:00,110111,26097.0,24960.0,50.0,7358.0,85756.0,133191.0,3943.0,2018,7,07-04,Wednesday,21,2018-07-04,Mwh
2018-07-04 22:00:00,105314,24782.0,22577.0,42.0,7204.0,85852.0,128420.0,3911.0,2018,7,07-04,Wednesday,22,2018-07-04,Mwh
2018-07-04 23:00:00,103185,23163.0,20730.0,58.0,7263.0,85822.0,123883.0,3877.0,2018,7,07-04,Wednesday,23,2018-07-04,Mwh
2018-07-05 00:00:00,102485,21941.0,19955.0,275.0,7202.0,85800.0,124184.0,3893.0,2018,7,07-05,Thursday,0,2018-07-05,Mwh
2018-07-05 01:00:00,106328,19875.0,20235.0,879.0,7471.0,85982.0,130375.0,3877.0,2018,7,07-05,Thursday,1,2018-07-05,Mwh
2018-07-05 02:00:00,115983,16885.0,21231.0,1874.0,7747.0,85934.0,138974.0,4176.0,2018,7,07-05,Thursday,2,2018-07-05,Mwh
2018-07-05 03:00:00,127223,14852.0,22251.0,3063.0,8359.0,85871.0,151440.0,4436.0,2018,7,07-05,Thursday,3,2018-07-05,Mwh
2018-07-05 04:00:00,136760,13029.0,24055.0,4627.0,8345.0,85800.0,168433.0,5269.0,2018,7,07-05,Thursday,4,2018-07-05,Mwh
2018-07-05 05:00:00,142585,13145.0,25935.0,6368.0,8420.0,85764.0,186142.0,5964.0,2018,7,07-05,Thursday,5,2018-07-05,Mwh
2018-07-05 06:00:00,146635,12677.0,28949.0,10876.0,8386.0,85773.0,194381.0,6745.0,2018,7,07-05,Thursday,6,2018-07-05,Mwh
2018-07-05 07:00:00,151142,11484.0,30906.0,15304.0,8681.0,85841.0,204216.0,7104.0,2018,7,07-05,Thursday,7,2018-07-05,Mwh
2018-07-05 08:00:00,152322,11438.0,32565.0,17034.0,8696.0,85813.0,210315.0,7152.0,2018,7,07-05,Thursday,8,2018-07-05,Mwh
2018-07-05 09:00:00,153307,12262.0,35269.0,17676.0,8720.0,85765.0,211447.0,7292.0,2018,7,07-05,Thursday,9,2018-07-05,Mwh
2018-07-05 10:00:00,155115,13752.0,38008.0,17231.0,8685.0,85768.0,210126.0,6806.0,2018,7,07-05,Thursday,10,2018-07-05,Mwh
2018-07-05 11:00:00,155176,15296.0,38059.0,16776.0,8799.0,85681.0,207149.0,6895.0,2018,7,07-05,Thursday,11,2018-07-05,Mwh
2018-07-05 12:00:00,155314,17231.0,34927.0,15857.0,8676.0,85602.0,203554.0,6815.0,2018,7,07-05,Thursday,12,2018-07-05,Mwh
2018-07-05 13:00:00,153623,18919.0,30908.0,14989.0,8576.0,85662.0,196635.0,6724.0,2018,7,07-05,Thursday,13,2018-07-05,Mwh
2018-07-05 14:00:00,151411,19615.0,28064.0,13919.0,8529.0,85705.0,189007.0,6422.0,2018,7,07-05,Thursday,14,2018-07-05,Mwh
2018-07-05 15:00:00,148208,20910.0,27027.0,12677.0,8521.0,85667.0,180153.0,6023.0,2018,7,07-05,Thursday,15,2018-07-05,Mwh
2018-07-05 16:00:00,144205,21558.0,27304.0,10804.0,8397.0,85703.0,169788.0,5709.0,2018,7,07-05,Thursday,16,2018-07-05,Mwh
2018-07-05 17:00:00,137909,21138.0,28878.0,7786.0,7807.0,85764.0,158755.0,4973.0,2018,7,07-05,Thursday,17,2018-07-05,Mwh
2018-07-05 18:00:00,128664,21854.0,27992.0,2827.0,7995.0,85863.0,151318.0,4501.0,2018,7,07-05,Thursday,18,2018-07-05,Mwh
2018-07-05 19:00:00,120008,21666.0,26894.0,310.0,7348.0,85873.0,142810.0,4103.0,2018,7,07-05,Thursday,19,2018-07-05,Mwh
2018-07-05 20:00:00,112993,18718.0,25120.0,297.0,7034.0,85754.0,137394.0,3983.0,2018,7,07-05,Thursday,20,2018-07-05,Mwh
2018-07-05 21:00:00,109232,16904.0,22398.0,269.0,6845.0,85805.0,134191.0,3960.0,2018,7,07-05,Thursday,21,2018-07-05,Mwh
2018-07-05 22:00:00,107605,15030.0,21045.0,249.0,6845.0,85825.0,132723.0,3942.0,2018,7,07-05,Thursday,22,2018-07-05,Mwh
2018-07-05 23:00:00,109985,13377.0,19130.0,125.0,6990.0,86001.0,133528.0,3966.0,2018,7,07-05,Thursday,23,2018-07-05,Mwh
2018-07-06 00:00:00,116511,13325.0,18179.0,220.0,7201.0,86211.0,137722.0,4106.0,2018,7,07-06,Friday,0,2018-07-06,Mwh
2018-07-06 01:00:00,122661,12902.0,18828.0,888.0,7537.0,86224.0,145653.0,4061.0,2018,7,07-06,Friday,1,2018-07-06,Mwh
2018-07-06 02:00:00,131504,10903.0,19890.0,1968.0,8297.0,86241.0,158219.0,4556.0,2018,7,07-06,Friday,2,2018-07-06,Mwh
2018-07-06 03:00:00,136905,9806.0,21678.0,3128.0,8593.0,86188.0,175398.0,4889.0,2018,7,07-06,Friday,3,2018-07-06,Mwh
2018-07-06 04:00:00,142352,10716.0,25635.0,4511.0,8468.0,86113.0,191640.0,6314.0,2018,7,07-06,Friday,4,2018-07-06,Mwh
2018-07-06 05:00:00,146977,12017.0,29579.0,6082.0,8497.0,86091.0,207416.0,6848.0,2018,7,07-06,Friday,5,2018-07-06,Mwh
2018-07-06 06:00:00,148967,11452.0,33271.0,10844.0,8444.0,86076.0,220936.0,7284.0,2018,7,07-06,Friday,6,2018-07-06,Mwh
2018-07-06 07:00:00,152669,11814.0,34246.0,14739.0,8446.0,86142.0,229528.0,7887.0,2018,7,07-06,Friday,7,2018-07-06,Mwh
2018-07-06 08:00:00,155555,12313.0,37629.0,16909.0,8458.0,86231.0,234946.0,8792.0,2018,7,07-06,Friday,8,2018-07-06,Mwh
2018-07-06 09:00:00,158233,12490.0,40876.0,17345.0,8474.0,86151.0,239052.0,9435.0,2018,7,07-06,Friday,9,2018-07-06,Mwh
2018-07-06 10:00:00,159047,12684.0,42451.0,17307.0,8381.0,86219.0,240077.0,9702.0,2018,7,07-06,Friday,10,2018-07-06,Mwh
2018-07-06 11:00:00,159311,12717.0,43230.0,16499.0,8341.0,86207.0,240972.0,9666.0,2018,7,07-06,Friday,11,2018-07-06,Mwh
2018-07-06 12:00:00,158852,12593.0,40547.0,15741.0,8257.0,86311.0,241203.0,9221.0,2018,7,07-06,Friday,12,2018-07-06,Mwh
2018-07-06 13:00:00,157614,13217.0,36561.0,14605.0,8137.0,86429.0,234219.0,8046.0,2018,7,07-06,Friday,13,2018-07-06,Mwh
2018-07-06 14:00:00,157992,15025.0,34213.0,12963.0,8294.0,86532.0,226955.0,7218.0,2018,7,07-06,Friday,14,2018-07-06,Mwh
2018-07-06 15:00:00,155277,15629.0,32527.0,11733.0,8052.0,86738.0,215131.0,6454.0,2018,7,07-06,Friday,15,2018-07-06,Mwh
2018-07-06 16:00:00,151482,16466.0,31643.0,10001.0,8072.0,87016.0,200822.0,5800.0,2018,7,07-06,Friday,16,2018-07-06,Mwh
2018-07-06 17:00:00,144866,17093.0,31663.0,6394.0,8244.0,86416.0,186730.0,4723.0,2018,7,07-06,Friday,17,2018-07-06,Mwh
2018-07-06 18:00:00,132875,18253.0,30624.0,2316.0,7869.0,86368.0,172887.0,4723.0,2018,7,07-06,Friday,18,2018-07-06,Mwh
2018-07-06 19:00:00,123404,19870.0,28813.0,338.0,7489.0,86441.0,160499.0,4393.0,2018,7,07-06,Friday,19,2018-07-06,Mwh
2018-07-06 20:00:00,115107,20436.0,26735.0,337.0,7562.0,86461.0,150742.0,4242.0,2018,7,07-06,Friday,20,2018-07-06,Mwh
2018-07-06 21:00:00,109869,20764.0,22138.0,284.0,7151.0,86379.0,143486.0,4113.0,2018,7,07-06,Friday,21,2018-07-06,Mwh
2018-07-06 22:00:00,107632,20647.0,19567.0,282.0,6970.0,86381.0,138889.0,4068.0,2018,7,07-06,Friday,22,2018-07-06,Mwh
2018-07-06 23:00:00,107322,20777.0,18246.0,206.0,7096.0,86485.0,138075.0,4081.0,2018,7,07-06,Friday,23,2018-07-06,Mwh
2018-07-07 00:00:00,108704,20734.0,17380.0,267.0,7335.0,86393.0,142021.0,4159.0,2018,7,07-07,Saturday,0,2018-07-07,Mwh
2018-07-07 01:00:00,112361,19717.0,18570.0,906.0,7391.0,86390.0,146394.0,4185.0,2018,7,07-07,Saturday,1,2018-07-07,Mwh
2018-07-07 02:00:00,118183,18471.0,19791.0,1987.0,7584.0,86431.0,154079.0,4557.0,2018,7,07-07,Saturday,2,2018-07-07,Mwh
2018-07-07 03:00:00,125578,16031.0,22367.0,3214.0,7790.0,86487.0,163120.0,4833.0,2018,7,07-07,Saturday,3,2018-07-07,Mwh
2018-07-07 04:00:00,133899,14828.0,25218.0,4652.0,7943.0,86527.0,172973.0,5272.0,2018,7,07-07,Saturday,4,2018-07-07,Mwh
2018-07-07 05:00:00,139202,13869.0,30595.0,6349.0,8111.0,86546.0,182423.0,5376.0,2018,7,07-07,Saturday,5,2018-07-07,Mwh
2018-07-07 06:00:00,143875,13236.0,33705.0,10020.0,8185.0,86585.0,191832.0,5533.0,2018,7,07-07,Saturday,6,2018-07-07,Mwh
2018-07-07 07:00:00,147783,12640.0,35063.0,13903.0,8132.0,86641.0,201351.0,6033.0,2018,7,07-07,Saturday,7,2018-07-07,Mwh
2018-07-07 08:00:00,150299,12118.0,38445.0,15731.0,7953.0,86745.0,207217.0,6274.0,2018,7,07-07,Saturday,8,2018-07-07,Mwh
2018-07-07 09:00:00,150141,12404.0,40205.0,16285.0,7960.0,86772.0,212788.0,6471.0,2018,7,07-07,Saturday,9,2018-07-07,Mwh
2018-07-07 10:00:00,149980,12523.0,40537.0,16230.0,7897.0,86895.0,215455.0,6521.0,2018,7,07-07,Saturday,10,2018-07-07,Mwh
2018-07-07 11:00:00,148654,12882.0,40467.0,15525.0,7852.0,87036.0,215147.0,6500.0,2018,7,07-07,Saturday,11,2018-07-07,Mwh
2018-07-07 12:00:00,146783,12790.0,38827.0,14536.0,7780.0,87111.0,210369.0,6205.0,2018,7,07-07,Saturday,12,2018-07-07,Mwh
2018-07-07 13:00:00,142191,14344.0,36943.0,13600.0,7767.0,87199.0,202425.0,5962.0,2018,7,07-07,Saturday,13,2018-07-07,Mwh
2018-07-07 14:00:00,137774,16161.0,35121.0,12133.0,7878.0,87212.0,196630.0,5605.0,2018,7,07-07,Saturday,14,2018-07-07,Mwh
2018-07-07 15:00:00,131398,19023.0,34050.0,11200.0,7722.0,87235.0,186292.0,5211.0,2018,7,07-07,Saturday,15,2018-07-07,Mwh
2018-07-07 16:00:00,122982,21949.0,32542.0,9596.0,7548.0,87489.0,174802.0,4926.0,2018,7,07-07,Saturday,16,2018-07-07,Mwh
2018-07-07 17:00:00,113928,25636.0,31099.0,6711.0,7215.0,87626.0,160566.0,4276.0,2018,7,07-07,Saturday,17,2018-07-07,Mwh
2018-07-07 18:00:00,105719,25578.0,30411.0,2445.0,7108.0,87872.0,149797.0,3338.0,2018,7,07-07,Saturday,18,2018-07-07,Mwh
2018-07-07 19:00:00,99119,25263.0,28917.0,131.0,6828.0,88141.0,140478.0,3017.0,2018,7,07-07,Saturday,19,2018-07-07,Mwh
2018-07-07 20:00:00,92622,25171.0,27472.0,53.0,6705.0,88140.0,129595.0,2802.0,2018,7,07-07,Saturday,20,2018-07-07,Mwh
2018-07-07 21:00:00,89955,24783.0,23333.0,42.0,6662.0,88195.0,121115.0,2795.0,2018,7,07-07,Saturday,21,2018-07-07,Mwh
2018-07-07 22:00:00,88068,23572.0,20474.0,44.0,6780.0,88313.0,116027.0,2781.0,2018,7,07-07,Saturday,22,2018-07-07,Mwh
2018-07-07 23:00:00,85648,22362.0,18987.0,73.0,6862.0,88232.0,111307.0,2752.0,2018,7,07-07,Saturday,23,2018-07-07,Mwh
2018-07-08 00:00:00,84435,21009.0,18448.0,193.0,6861.0,88342.0,111632.0,2730.0,2018,7,07-08,Sunday,0,2018-07-08,Mwh
2018-07-08 01:00:00,85017,19044.0,18064.0,745.0,6957.0,88653.0,115707.0,2773.0,2018,7,07-08,Sunday,1,2018-07-08,Mwh
2018-07-08 02:00:00,89619,16794.0,18750.0,1424.0,7173.0,88706.0,121790.0,3060.0,2018,7,07-08,Sunday,2,2018-07-08,Mwh
2018-07-08 03:00:00,96768,14601.0,19302.0,2452.0,7442.0,88723.0,130991.0,3054.0,2018,7,07-08,Sunday,3,2018-07-08,Mwh
2018-07-08 04:00:00,104927,12384.0,21130.0,3474.0,7714.0,88627.0,141566.0,3060.0,2018,7,07-08,Sunday,4,2018-07-08,Mwh
2018-07-08 05:00:00,111221,10827.0,24571.0,4770.0,7832.0,88582.0,148770.0,3232.0,2018,7,07-08,Sunday,5,2018-07-08,Mwh
2018-07-08 06:00:00,118818,10045.0,25375.0,7822.0,7814.0,88625.0,157683.0,3327.0,2018,7,07-08,Sunday,6,2018-07-08,Mwh
2018-07-08 07:00:00,123038,9776.0,26323.0,11513.0,7935.0,88608.0,164705.0,3542.0,2018,7,07-08,Sunday,7,2018-07-08,Mwh
2018-07-08 08:00:00,126982,10528.0,28666.0,13774.0,7901.0,88509.0,172746.0,3810.0,2018,7,07-08,Sunday,8,2018-07-08,Mwh
2018-07-08 09:00:00,129406,11203.0,31907.0,14173.0,8053.0,88477.0,179266.0,4022.0,2018,7,07-08,Sunday,9,2018-07-08,Mwh
2018-07-08 10:00:00,132420,11433.0,33750.0,14441.0,8065.0,88499.0,183958.0,4146.0,2018,7,07-08,Sunday,10,2018-07-08,Mwh
2018-07-08 11:00:00,134534,11971.0,33486.0,14582.0,8086.0,88513.0,187475.0,4166.0,2018,7,07-08,Sunday,11,2018-07-08,Mwh
2018-07-08 12:00:00,133541,13239.0,34003.0,13632.0,7954.0,88476.0,186179.0,4161.0,2018,7,07-08,Sunday,12,2018-07-08,Mwh
2018-07-08 13:00:00,130518,13540.0,32427.0,12088.0,7921.0,88423.0,182299.0,4117.0,2018,7,07-08,Sunday,13,2018-07-08,Mwh
2018-07-08 14:00:00,126020,14090.0,31517.0,10634.0,7942.0,88148.0,178776.0,3917.0,2018,7,07-08,Sunday,14,2018-07-08,Mwh
2018-07-08 15:00:00,120018,16001.0,31795.0,8824.0,7832.0,88031.0,171769.0,3816.0,2018,7,07-08,Sunday,15,2018-07-08,Mwh
2018-07-08 16:00:00,113896,17361.0,31839.0,8063.0,7514.0,88042.0,161841.0,3810.0,2018,7,07-08,Sunday,16,2018-07-08,Mwh
2018-07-08 17:00:00,105798,19155.0,30574.0,5239.0,7230.0,88103.0,150668.0,3723.0,2018,7,07-08,Sunday,17,2018-07-08,Mwh
2018-07-08 18:00:00,97206,20719.0,29816.0,1815.0,7034.0,88084.0,139987.0,3663.0,2018,7,07-08,Sunday,18,2018-07-08,Mwh
2018-07-08 19:00:00,91556,21811.0,27954.0,175.0,6475.0,88217.0,128766.0,3111.0,2018,7,07-08,Sunday,19,2018-07-08,Mwh
2018-07-08 20:00:00,88085,22406.0,25645.0,39.0,6301.0,88174.0,120507.0,2738.0,2018,7,07-08,Sunday,20,2018-07-08,Mwh
2018-07-08 21:00:00,84543,22286.0,23497.0,32.0,6265.0,88118.0,112229.0,2655.0,2018,7,07-08,Sunday,21,2018-07-08,Mwh
2018-07-08 22:00:00,82297,20540.0,20751.0,31.0,6259.0,88170.0,107312.0,2614.0,2018,7,07-08,Sunday,22,2018-07-08,Mwh
2018-07-08 23:00:00,81663,18695.0,17583.0,51.0,6305.0,88517.0,103534.0,2577.0,2018,7,07-08,Sunday,23,2018-07-08,Mwh
2018-07-09 00:00:00,81628,17030.0,16960.0,262.0,6344.0,88467.0,102339.0,2561.0,2018,7,07-09,Monday,0,2018-07-09,Mwh
2018-07-09 01:00:00,81411,15573.0,16658.0,931.0,6529.0,88595.0,105408.0,2585.0,2018,7,07-09,Monday,1,2018-07-09,Mwh
